# Gene Family	ABM006_Abundance-RPKs	BE108_Abundance-RPKs	BE109_Abundance-RPKs	BE110_Abundance-RPKs	BE111_Abundance-RPKs	BE112_Abundance-RPKs	BE114_Abundance-RPKs	BE115_Abundance-RPKs	BE116_Abundance-RPKs	BE117_Abundance-RPKs	BE118_Abundance-RPKs	BE119_Abundance-RPKs	BE121_Abundance-RPKs	BE124_Abundance-RPKs	BE208_Abundance-RPKs	BE209_Abundance-RPKs	BE210_Abundance-RPKs	BE211_Abundance-RPKs	BE212_Abundance-RPKs	BE213_Abundance-RPKs	BE214_Abundance-RPKs	BE215_Abundance-RPKs	BE216_Abundance-RPKs	BE217_Abundance-RPKs	BE218_Abundance-RPKs	BE219_Abundance-RPKs	BE221_Abundance-RPKs	BE319_Abundance-RPKs	BL105_Abundance-RPKs	BL106_Abundance-RPKs	BL107_Abundance-RPKs	BL108_Abundance-RPKs	BL110_Abundance-RPKs	BL111_Abundance-RPKs	BL112_Abundance-RPKs	BS001_Abundance-RPKs	BS005_Abundance-RPKs	DJA002_Abundance-RPKs	EBO001_Abundance-RPKs	ERR2503700_Abundance-RPKs	ERR2868193_Abundance-RPKs	EXB015.A2001_Abundance-RPKs	EXB015.A2101_Abundance-RPKs	EXB015.A2501_Abundance-RPKs	EXB015.A2601_Abundance-RPKs	EXB020.A0101_Abundance-RPKs	EXB021.A0101_Abundance-RPKs	EXB022.A0101_Abundance-RPKs	EXB023.A0101_Abundance-RPKs	FDM001_Abundance-RPKs	G0001_Abundance-RPKs	G0005_Abundance-RPKs	G0007_Abundance-RPKs	G0008_Abundance-RPKs	G0009_Abundance-RPKs	G0011_Abundance-RPKs	G0012_Abundance-RPKs	G0013_Abundance-RPKs	G0014_Abundance-RPKs	G0016_Abundance-RPKs	G0017_Abundance-RPKs	G0018_Abundance-RPKs	G0019_Abundance-RPKs	G0020_Abundance-RPKs	G0021_Abundance-RPKs	G0026_Abundance-RPKs	G0028_Abundance-RPKs	G0031_Abundance-RPKs	G0033_Abundance-RPKs	G0034_Abundance-RPKs	G0036_Abundance-RPKs	GDC002_Abundance-RPKs	GDC004_Abundance-RPKs	GDC005_Abundance-RPKs	Gb1wash_Abundance-RPKs	Gb2wash_Abundance-RPKs	LIB007.A0117_Abundance-RPKs	LIB012.A0101_Abundance-RPKs	LIB013.A0101_Abundance-RPKs	LIB014.A0101_Abundance-RPKs	LIB015.A0101_Abundance-RPKs	LOB001_Abundance-RPKs	MTK001_Abundance-RPKs	MTM001_Abundance-RPKs	MTM002_Abundance-RPKs	MTM004_Abundance-RPKs	MTM005_Abundance-RPKs	MTM006_Abundance-RPKs	MTM008_Abundance-RPKs	MTM009_Abundance-RPKs	MTM010_Abundance-RPKs	MTM011_Abundance-RPKs	MTM012_Abundance-RPKs	MTM013_Abundance-RPKs	MTS001_Abundance-RPKs	MTS002_Abundance-RPKs	MTS003_Abundance-RPKs
GO:0031662: [BP] positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G2/M transition of mitotic cell cycle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.532864	0	0	0	0	0	0	0	0	0	0.0613625	0	0	0	0	0.0398583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031669: [BP] cellular response to nutrient levels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55445	0	0	0	0	0	0	0	0	0	3.20482	0	0	0.111981	0.274473	0	0	0	0	0	0	0	0.148067	0	0.529763	0	0	0	0	0	0	0.947039	0.274157	0	0	0	0	0	0	0	0	0	0	0	0.672248	0	0	0.0732745	0	0	0.719611	0	0	0.561117	0	0	0
GO:0031672: [CC] A band	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.339704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031674: [CC] I band	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031683: [MF] G-protein beta/gamma-subunit complex binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0845858	0	0	0	0	0.0508547	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19903	0	0	15.8465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031684: [BP] heterotrimeric G-protein complex cycle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691739	0	0	0	0	0	0	0	0	0	0	0.400759	0	0.760634	3.47085	1.57978	0	0	0	0	1.15773	0	0	0.246042	0	1.84382	0	0	0	0	0	3.97985	1.91131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031860: [BP] telomeric 3' overhang formation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.97245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031901: [CC] early endosome membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.727797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0735104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.56562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031902: [CC] late endosome membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.474164	0	0	0.708476	0	0	0	0	0	0	0	0	0	0	0.0992069	0	0	0	1.92175	0	0	0.929562	0	0	0	0	0.153435	0	1.88323	0	0	0	0	0	3.26342	27.7746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031929: [BP] TOR signaling	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65413	0	0	0	0	0	0	0	0	0	0.0517333	0.0674653	0	0	0	3.22653	0	0.295028	0	0	0	0	0	0	0	4.18794	0	0	0	0	0	6.52225	20.1245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031930: [BP] mitochondria-nucleus signaling pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.612306	0	0	0	0	0	0	0	0	0	0.866729	0	0	0	0	0	1.25881	7.5932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031931: [CC] TORC1 complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41141	0	0	0	0	0	0	0	0	0	0.135564	0	0	0	0.686721	2.56762	0	0.39089	0	0	0	0	0	0	0	3.41436	0	0	0	0	0	6.38821	34.4032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031932: [CC] TORC2 complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89039	0	0	0	0	0	0	0	0	0	0.138585	0	0	0	0	2.90818	0	0.434444	0	0	0	0	0	0	0	3.65732	0	0	0	0	0	5.1384	51.2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031933: [CC] telomeric heterochromatin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0140995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.62825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031934: [CC] mating-type region heterochromatin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12939	0	0	0	0	0	0	0	0	0	0.142833	0	0	0	0	0.507885	0	0.834745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031936: [BP] negative regulation of chromatin silencing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602518	0	0	0	0	0	0	0	0	0	0.0492788	0	0	0	0	0.249604	0	0.628357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.6802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031938: [BP] regulation of chromatin silencing at telomere	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26778	0	0.373162	0	0	0	0	0	0	0	1.26733	0	0	0	0	0	3.91571	16.4068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031939: [BP] negative regulation of chromatin silencing at telomere	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20383	0	0	0	0	0	0	0	0	0	0.0526773	0	0	0	0	1.41965	0	0.14248	0	0	0	0	0	0	0	0.845094	0	0	0	0	0	2.60186	18.2628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031941: [CC] filamentous actin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.627872	0	0	0	1.34635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031942: [CC] i-AAA complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.512253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031954: [BP] positive regulation of protein autophosphorylation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281323	0	0	0	0	0	0	0	0	0	0	0.0593503	0	0	0	1.07973	0	0	1.39434	0	0	0	0	0.223548	0	1.76515	0	0	0	0	0	2.49033	7.6838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031956: [MF] medium-chain fatty acid-CoA ligase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465918	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05855	0	0	0	0	0	0	0	0.215287	0	0.223544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15284	0	0.119046	0	0	0	0
GO:0031957: [MF] very long-chain fatty acid-CoA ligase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031965: [CC] nuclear membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.97631	0	0	0	0	0	0	0	0	0	0.423401	0	0	0	0	2.99938	0	3.09298	0	0	0	0	0	0	0	2.66092	0	0	0	1.07066	0	1.84805	129.554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031966: [CC] mitochondrial membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69481	0	6.50295	0	0	43.6386	0	0	0	0	0	0	0	0	0	0.599936	7.8411	28.4791	12.1007	40.3421	37.4943	59.278	29.9954	22.7526	7.12361	30.5933	3.94321	10.3631	6.57876	4.07567	75.2971	0	61.1175	0	2.32637	0	54.2152	341.585	3.89595	3.94547	0	0	0	0	0	0	12.0334	0	0	0	0.256637	0	2.07016	0.764727	0	0	0	0	0	1.45688	0	0
GO:0031975: [CC] envelope	1.1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335391	0	0	1.37334	7.16209	5.8142	0	0	1.68372	0	0	4.18858	0.953576	6.40421	1.33989	0.0344239	0	0	0	0	0	0	0	0	0	0.0315925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34029	0	0.648642	0	0	0	0
GO:0031982: [CC] vesicle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.668726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439707	0	0	0	0	0	0	0	0.0905942	0	0.400946	0	0	0	6.27547	0	0.178634	6.91176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031988: [CC] membrane-bounded vesicle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0956311	0	0	0	0	0.0304887	0	0.223022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.79095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031990: [BP] mRNA export from nucleus in response to heat stress	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47762	0	0	0	0	0	0	0	0	0	0.394136	0.129714	0	0	0	0.688045	0	0	0	0	0	0	0	0	0	0.909303	0	0	0	0	0	1.06379	17.4264	0	0	0	0	0	0	0	0	2.4493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031991: [BP] regulation of actomyosin contractile ring contraction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031992: [MF] energy transducer activity	5.82624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3848	6.49307	9.3487	2.61288	0	18.9124	0	0	0	0	0	0	0	0	0	7.03271	0.201173	1.78168	3.16272	1.28055	0.508819	0	0	4.19359	15.8982	3.41232	1.03835	0.60412	0.318066	2.30413	28.9271	0	0	0	0	17.1995	3.79266	4.79248	29.7287	4.68568	3.86132	0	0	0	0	0	0	0.258626	2.28331	9.02457	0.957828	0.424865	2.04215	1.06469	8.15156	2.43307	0.528434	2.57294	35.2562	6.44673	2.95992	6.59518
GO:0032005: [BP] signal transduction involved in conjugation with cellular fusion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0422929	0.0796755	0	0.160272	1.33211	0.740949	0	0.622228	0	0	0	0	0	0	0	0.502618	0	0	0	0	0	1.2517	37.8187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032006: [BP] regulation of TOR signaling	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032007: [BP] negative regulation of TOR signaling	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43467	0	0	0	0	0	0	0	0	0	0.105827	0	0	0	0	0.0708291	0	0.793598	0	0	0	0	0	0	0	0	0	0	0	1.86171	0	0	22.9507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032008: [BP] positive regulation of TOR signaling	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.708476	0	0	0	0	0	0	0	0	0	0	0.0633322	0	0	0	1.68869	0	0.483031	0	0	0	0	0	0	0	1.55679	0	0	0	0	0	2.398	20.1277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032012: [BP] regulation of ARF protein signal transduction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74565	0	0	0	0	0	0	0	0	0	0.0556039	0	0	0	0	1.50826	0	0.806074	0	0	0	0	0	0	0	4.3326	0	0	0	5.28453	0	3.09848	34.6276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032014: [BP] positive regulation of ARF protein signal transduction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.809019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023439	0	0.113809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032021: [CC] NELF complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032022: [BP] multicellular pellicle formation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032026: [BP] response to magnesium ion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.635869	0	0	0	0	0	0	0	0	0	1.98456	0	0	0	0.201926	0	0	0	0	0	0	0	0	0	0.476622	0	0	0	0	0	0	0.77408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03726	0	0	1.98511	0	0	0
GO:0032027: [MF] myosin light chain binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032036: [MF] myosin heavy chain binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032039: [CC] integrator complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032040: [CC] small-subunit processome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08013	0	0	8.74181	0	0	0	0	0	0	0	0	0	0.633072	0.28943	0	0.142813	0	9.74326	0	4.44052	0	0	0	0	0	0	0.199065	10.536	0	0	0	1.48701	0	10.7366	275.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032041: [MF] NAD-dependent histone deacetylase activity (H3-K14 specific)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.976262	0	0	0	0	0	0	0	0	0	0.158787	0	0	0	0	2.58079	0	0.34843	0	0	0	0	0	0	0	1.81266	0	0	0	0	0	3.36927	25.0231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92289	0	0	0	0.536554	0	0	0	0
GO:0032044: [CC] DSIF complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0329469	0	0	0	0	1.34382	0	1.75069	0	0	0	0	0	0	0	1.41964	0	0	0	0	0	1.1636	15.9292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032045: [CC] guanyl-nucleotide exchange factor complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.523019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.815935	0	0.4351	0	0	0	0	0	0	0	1.22006	0	0	0	0	0	2.50853	9.59287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032048: [BP] cardiolipin metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345589	0	0	0	0	0	0	0	0	0	0.306788	0	0	0	0	0	1.99173	0.417929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032049: [BP] cardiolipin biosynthetic process	15.6799	0	0	0	0	0	111.127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.9701	67.0624	40.6537	56.8102	10.971	58.3243	0	0	0	0	0	0	0	0	56.5287	46.0881	1.85322	46.5564	56.5019	38.0874	40.2413	79.5568	16.6844	8.58804	70.8388	62.4763	46.6534	65.2355	13.7225	59.5131	53.2122	66.6628	14.4891	0	44.5471	19.9051	24.6577	50.5164	73.6807	52.0645	100.504	0	0	0	0	21.2676	8.08225	109.615	26.7742	42.2335	73.8667	58.7782	87.9842	67.7496	36.4324	86.006	32.8401	91.3542	101.153	49.3615	44.1637	45.4998
GO:0032050: [MF] clathrin heavy chain binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.54399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032051: [MF] clathrin light chain binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032065: [BP] cortical protein anchoring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
